"date","volatility"
20150105,1.08518714830599
20150106,1.04992908825554
20150107,1.19380857290603
20150108,1.1579060431536
20150109,0.790576545331711
20150112,0.765815630896222
20150113,1.83177323022461
20150114,1.12184234720331
20150115,1.44690891223907
20150116,2.12283538770396
20150120,1.61802919115313
20150121,1.10937802266288
20150122,1.72444231592751
20150123,0.668212354523696
20150126,0.839860293477681
20150127,1.01526875960916
20150128,2.06785955546006
20150129,1.75267865757853
20150130,1.32389787228941
20150202,2.53881891681162
20150203,1.03938433047592
20150204,1.42158093793779
20150205,0.880803767364747
20150206,0.932955220174165
20150209,0.988683193236483
20150210,1.05296767576138
20150211,0.705798471435979
20150212,1.17777051531455
20150213,0.802014876376256
20150217,1.1718803532621
20150218,0.827339748778844
20150219,1.14196644864498
20150220,1.33237650322241
20150223,0.892054536189894
20150224,2.00681781970333
20150225,0.876796321230947
20150226,0.805745197323451
20150227,0.77273385521246
20150302,1.40500304763974
20150303,0.983575305135914
20150304,0.803253460881221
20150305,0.62516905693768
20150306,1.06096430423616
20150309,0.591526307578059
20150310,1.01082067564937
20150311,0.996223426514972
20150312,1.33754219098518
20150313,1.52706605937662
20150316,0.569083933711001
20150317,0.68971672473491
20150318,2.26331612457632
20150319,0.734243640490893
20150320,1.50219210626616
20150323,1.06984801635672
20150324,1.33149467898741
20150325,1.61230737491732
20150326,1.20653593250737
20150327,1.16730486112938
20150330,1.10704985859441
20150331,1.35373250776003
20150401,1.05324658234
20150402,1.24684579004261
20150406,1.24209726628145
20150407,1.10332306277132
20150408,1.00969366840726
20150409,1.44289713732327
20150410,0.75777260318908
20150413,0.723175119267675
20150414,1.3786278197868
20150415,1.13425938632131
20150416,0.717255498077203
20150417,0.836843726355279
20150420,0.742643308531033
20150421,1.07247932186755
20150422,0.819275745325354
20150423,1.20085206018572
20150424,0.836787983901331
20150427,1.16178910904204
20150428,1.25430366038018
20150429,1.35349271330188
20150430,1.61170923153816
20150501,1.37757960004331
20150504,0.831539747918788
20150505,1.19161885302213
20150506,1.23257875466447
20150507,1.47822107040573
20150508,1.01610680531966
20150511,0.784190460602865
20150512,1.15114712324301
20150513,0.7681036950051
20150514,1.02922150865067
20150515,0.699561128444156
20150518,1.02183076063571
20150519,1.80416193927275
20150520,1.23293870023626
20150521,0.524298106055045
20150522,0.767722372330168
20150526,0.85042010377129
20150527,1.03914454539911
20150528,0.595036735047681
20150529,0.861751510731165
20150601,0.781341380225452
20150602,0.998068045186959
20150603,1.16807562217907
20150604,1.29390786744826
20150605,0.496771161210287
20150608,0.713492620715404
20150609,0.885475374440916
20150610,1.12782120588145
20150611,0.970253743731456
20150612,0.849048035135627
20150615,0.653628585394239
20150616,0.470246156065058
20150617,0.968139196744621
20150618,1.01429925099736
20150619,1.27571622258789
20150622,0.615369461083807
20150623,0.486297758267966
20150624,0.907202628092427
20150625,0.868968998317014
20150626,0.813038792644043
20150629,1.20402874555188
20150630,0.864624515022295
20150701,0.959005246962866
20150702,0.989761319056805
20150706,1.10605047638591
20150707,1.36530642002133
20150708,1.13424550947567
20150709,0.823252141521272
20150710,0.988304927869028
20150713,0.542365749422412
20150714,0.627463333368041
20150715,0.791600528490869
20150716,1.34727045073194
20150717,0.738942774404707
20150720,1.21802050578165
20150721,0.910588455368014
20150722,0.719139837194324
20150723,1.17597200690099
20150724,1.0979259070048
20150727,0.84988633632098
20150728,1.17146000753921
20150729,0.928618082042351
20150730,0.973828335576545
20150731,1.3012687027307
20150803,1.03533830192467
20150804,1.00006552266272
20150805,1.02998411807534
20150806,1.33981909625326
20150807,1.01117461330177
20150810,0.725149916842755
20150811,0.921225164004236
20150812,1.57403025008945
20150813,1.60628482185299
20150814,1.01755078469805
20150817,1.44207408384144
20150818,1.85328047699313
20150819,1.22641686829727
20150820,1.13123919497758
20150821,2.19177470433361
20150824,17.5107243743155
20150825,2.20181175995203
20150826,2.65783787455805
20150827,2.04478299819638
20150828,1.13745006934097
20150831,1.0954130872583
20150901,1.50289442907103
20150902,1.17785150380192
20150903,1.37725064697567
20150904,1.6170626724186
20150908,1.32829195176813
20150909,1.88368977422177
20150910,1.23168831796071
20150911,0.876812787659555
20150914,0.787884853587467
20150915,1.7985402799088
20150916,1.0061987189181
20150917,1.86571734907262
20150918,1.36716041319116
20150921,1.29813362811579
20150922,1.07733844801155
20150923,0.623887626047917
20150924,1.16709004982026
20150925,1.5376448234474
20150928,2.0701506513223
20150929,2.15176474111899
20150930,0.956866113798053
20151001,1.69301891043268
20151002,1.84392177072717
20151005,0.979518410331062
20151006,0.868776010876337
20151007,0.954816086033471
20151008,1.02659214270939
20151009,0.762902668361707
20151012,1.03756458289171
20151013,0.843455392244888
20151014,1.56836218227209
20151015,0.919687334089266
20151016,0.496822228955672
20151019,0.666743065751823
20151020,0.605867580376733
20151021,0.938747722146933
20151022,1.14725029656585
20151023,2.03989261885695
20151026,1.17419033254911
20151027,0.938255611756843
20151028,1.71866770305844
20151029,0.966116139593793
20151030,1.07266135122326
20151102,0.926766103069964
20151103,1.35720765804225
20151104,0.922259132794928
20151105,0.763541854514374
20151106,0.832686747199162
20151109,1.56594025166993
20151110,0.878988963577986
20151111,0.48069727731477
20151112,1.39070320549905
20151113,1.42183176675518
20151116,1.71699602966562
20151117,2.23964015252193
20151118,1.53696012969885
20151119,1.21533831574806
20151120,1.35846220961967
20151123,0.991795897825011
20151124,1.19479082950503
20151125,1.08080017098442
20151127,0.694704075984217
20151130,1.47497769565782
20151201,0.819275748550185
20151202,0.629943474434333
20151203,1.77623862652585
20151204,1.67872108440684
20151207,1.1818823138517
20151208,1.40740842486759
20151209,2.26300202563294
20151210,1.27060781318512
20151211,1.32651787724243
20151214,0.856318300550566
20151215,1.46264691580865
20151216,2.10959908118527
20151217,1.51256175590562
20151218,0.91333712364584
20151221,1.03858153469981
20151222,1.30523035938248
20151223,1.00072265798232
20151224,0.60414366789262
20151228,0.691618959859222
20151229,0.75039333676451
20151230,0.558058284409885
20151231,0.819580397753316
20160104,1.02183055758101
20160105,1.31574126089934
20160106,0.989724621246246
20160107,2.1268330712717
20160108,1.50254322055992
20160111,1.34587858586518
20160112,2.14563757644774
20160113,2.70704236426367
20160114,2.19653682779808
20160115,3.46910066933811
20160119,2.22634929256666
20160120,3.63742944748221
20160121,3.02638920959651
20160122,2.17125102648559
20160125,1.29350482925018
20160126,1.3046984883822
20160127,2.49275523367408
20160128,1.75183355754689
