"date","volatility"
20150105,4.58671809221689
20150106,6.40322745459247
20150107,4.35656141981505
20150108,5.1970310030202
20150109,3.47727413129012
20150112,5.51066870517974
20150113,5.8471784347182
20150114,6.90261092878264
20150115,4.98630775268042
20150116,2.87580581817341
20150120,4.72711210693127
20150121,12.9413367262636
20150122,6.03934756051501
20150123,6.21045321119184
20150126,3.79693003465818
20150127,5.6223991715465
20150128,4.19686012227791
20150129,8.83475154980702
20150130,12.7836448591518
20150202,5.81748737062592
20150203,5.2196219143285
20150204,5.4460883842783
20150205,8.03238746133163
20150206,3.66662193771925
20150209,5.32074563561524
20150210,4.11548014138477
20150211,3.62796795968363
20150212,3.72344528604369
20150213,3.8207172902785
20150217,5.19488294976157
20150218,2.8730890886027
20150219,5.11147397614163
20150220,4.79191942830087
20150223,4.32636394323486
20150224,3.19302741697198
20150225,6.46925256555302
20150226,4.49189637614459
20150227,3.83654961851175
20150302,3.55646617672051
20150303,3.29800602673522
20150304,3.74363189712986
20150305,3.01759595344695
20150306,4.83832037208058
20150309,3.00083534908844
20150310,3.65412252763796
20150311,4.45448867049441
20150312,4.71423569569134
20150313,5.36932367181175
20150316,4.97982798915456
20150317,3.55429068458854
20150318,5.98285338552191
20150319,3.6195516529503
20150320,2.10588614444714
20150323,4.6757362797785
20150324,2.1947579514251
20150325,7.0455792401074
20150326,3.98918509319933
20150327,4.32712591179381
20150330,2.87396193214055
20150331,4.53069972564273
20150401,3.35286033120564
20150402,2.94931098955031
20150406,6.60698615281908
20150407,3.74334180815843
20150408,2.81925345892707
20150409,3.70757301342337
20150410,4.15324462755652
20150413,3.72117229638693
20150414,4.76429576270884
20150415,2.95814837504221
20150416,2.44203649736621
20150417,4.94587009171712
20150420,8.40059569054989
20150421,5.7650096178665
20150422,4.43181326271553
20150423,4.23804597852492
20150424,9.29833932255079
20150427,6.17737060941008
20150428,5.42527255003041
20150429,5.8360159781655
20150430,8.56622562763807
20150501,7.11584297385404
20150504,5.32709724883561
20150505,4.69427964226698
20150506,5.84942239926941
20150507,3.77502638036639
20150508,3.17981653698154
20150511,5.65753166812604
20150512,4.83810555015055
20150513,5.34309065962631
20150514,4.02545257777161
20150515,4.31203611908061
20150518,4.2726396149402
20150519,5.23607226014284
20150520,6.09832445596093
20150521,6.15776552910145
20150522,2.4861878349772
20150526,3.6743247196544
20150527,4.34259815436376
20150528,3.8304747077474
20150529,3.68373515935826
20150601,5.13637066626385
20150602,5.12587668129442
20150603,3.91460420897319
20150604,5.0087427249361
20150605,2.63903457420788
20150608,3.72381063628673
20150609,5.94984319838436
20150610,3.92742899071851
20150611,5.49023633179796
20150612,2.9031574106818
20150615,3.03061233833173
20150616,3.34871093768853
20150617,4.86222361203155
20150618,4.78627449669557
20150619,7.95704923603438
20150622,3.71067203068413
20150623,7.14947554795397
20150624,3.73951637677025
20150625,5.06422345981549
20150626,5.7537978667458
20150629,4.87482298665259
20150630,3.78285163974218
20150701,3.00706212480346
20150702,3.47098002015979
20150706,4.56327780315337
20150707,9.00871017924406
20150708,4.33171218041173
20150709,3.38062887505326
20150710,3.73798570979905
20150713,5.97096687340935
20150714,8.18332653246945
20150715,3.098696953573
20150716,4.94751094275324
20150717,4.94410466589759
20150720,4.97327761040935
20150721,4.69975359280892
20150722,5.42473459501551
20150723,10.0569760372353
20150724,19.5596073663698
20150727,13.4080783957363
20150728,7.33175136203276
20150729,5.73971643919765
20150730,9.27115435644397
20150731,5.84461834914315
20150803,8.03894052928548
20150804,5.5895602824561
20150805,3.53091758970164
20150806,9.22800634576542
20150807,7.14259096422685
20150810,6.19239742793487
20150811,4.51721739398672
20150812,10.6183849921539
20150813,6.62122919275247
20150814,3.77547612169013
20150817,8.19455235108452
20150818,4.80274419488731
20150819,6.07365047180062
20150820,8.70209339867392
20150821,10.1711945766501
20150824,28.6795463409572
20150825,10.1531345477293
20150826,14.8458191512659
20150827,10.9903121342146
20150828,6.24422045915792
20150831,7.28119728006126
20150901,12.1530420070732
20150902,9.05961891454407
20150903,7.43637284253857
20150904,5.25824755533031
20150908,4.40012602370449
20150909,9.98312021324657
20150910,7.00006904291248
20150911,3.56214028479635
20150914,8.79226654644789
20150915,7.90178912157497
20150916,6.3085219936731
20150917,12.9413806637709
20150918,10.3694763139768
20150921,7.05577033038017
20150922,8.00485833003554
20150923,5.12589530367945
20150924,8.41135864108354
20150925,10.3311361951529
20150928,16.116447540402
20150929,14.0804699468244
20150930,7.06622456422937
20151001,8.9163001274779
20151002,12.8338686820269
20151005,5.87567864649338
20151006,12.3637742267917
20151007,9.69396161884005
20151008,14.2610055248091
20151009,7.77410533325598
20151012,4.64709375681507
20151013,7.26299555730895
20151014,8.26861901602708
20151015,6.89761252317234
20151016,7.00499000324488
20151019,8.44807924174941
20151020,10.9023553322501
20151021,7.77822450539769
20151022,9.18670569580876
20151023,12.9740704517997
20151026,9.14574287006008
20151027,6.59922039844347
20151028,4.78131029492232
20151029,6.86778765804003
20151030,4.04119047374261
20151102,6.05790435306752
20151103,5.14574866111925
20151104,10.6957427896347
20151105,8.63151157762435
20151106,7.02372395702396
20151109,10.2286894687307
20151110,7.52404738030686
20151111,6.74997972784755
20151112,6.91665687553494
20151113,13.8760807706266
20151116,20.0397485865726
20151117,7.67266756667842
20151118,7.94818365465566
20151119,9.96651181101909
20151120,8.40570297651728
20151123,9.38226998389854
20151124,10.6354600868678
20151125,6.24868485076381
20151127,4.34439230066576
20151130,9.98765346770216
20151201,9.07817025760743
20151202,7.10089475431258
20151203,13.178893045587
20151204,8.88389165456919
20151207,10.6160080200604
20151208,11.6908219149739
20151209,14.9369907073299
20151210,6.27191495103629
20151211,11.4027486487895
20151214,13.6241610368564
20151215,9.60116278298722
20151216,10.6723009349568
20151217,6.27620406354302
20151218,8.95719117846476
20151221,7.68794642705217
20151222,6.38698434806244
20151223,7.17010597648051
20151224,2.9942789658568
20151228,3.85930466322481
20151229,8.87249087659721
20151230,6.4798144864802
20151231,5.69806016732107
20160104,18.4323842284933
20160105,11.4002837800369
20160106,12.612844198329
20160107,15.9326145625744
20160108,10.5771961428183
20160111,15.3931053879703
20160112,8.96292282442404
20160113,17.2690590126044
20160114,22.4237971749438
20160115,14.235183630428
20160119,12.8579962682392
20160120,22.6216562815388
20160121,15.2120000915023
20160122,10.7087491216212
20160125,10.2946916199837
20160126,10.3838699822798
20160127,13.5047083643743
20160128,24.2041751249852
20160129,13.8805178964568
20160201,8.20649161971816
20160202,10.7147166050783
20160203,20.5062885504986
20160204,12.6243700996887
20160205,13.6053030582094
20160208,13.488270513774
20160209,17.8651885280863
20160210,13.7917983024081
20160211,16.7700081044724
20160212,11.0243735402846
20160216,9.40388530196441
20160217,12.9161207018444
20160218,7.39365054142285
20160219,12.0788476808636
20160222,9.01349029553033
20160223,8.41031741577178
20160224,14.6912748663865
20160225,10.4321050141535
20160226,6.1093758621463
20160229,9.1051178080279
20160301,8.6025433582257
20160302,8.29691729623257
20160303,4.98990457231822
20160304,6.59187408709184
20160307,11.3913974795652
20160308,12.2025660677964
20160309,7.60643560308458
20160310,13.2053158695886
20160311,5.1447868044153
20160314,9.34219134818372
20160315,9.98318572653102
20160316,7.36386974684098
20160317,10.170666817927
20160318,10.522006275297
20160321,11.8936932585106
20160322,8.38897657943628
20160323,9.00589682477707
20160324,6.39578850613505
20160328,6.12526895977319
20160329,11.1437678422082
20160330,5.95754948553648
20160331,5.12213733712836
20160401,5.95703746630164
20160404,5.41928207612968
20160405,5.27019057238417
20160406,5.52046504000876
20160407,6.12389647150314
20160408,6.54873015128157
20160411,6.75248087071733
20160412,8.12168330507272
20160413,7.11998219695035
20160414,5.8039952443082
20160415,5.85775707913211
20160418,6.71586523609342
20160419,11.2105962611691
20160420,9.82762198549676
20160421,6.90191356943053
20160422,12.0698917377889
20160425,4.85373093230751
20160426,6.33620656806928
20160427,10.2890773939331
20160428,18.3965981923607
20160429,11.042811538416
20160502,11.4539964742751
20160503,6.13649842610485
20160504,6.88327929095388
20160505,11.9529419492108
20160506,10.1300320465196
20160509,10.8746094189835
20160510,5.61557953041561
20160511,11.865063890654
20160512,8.07832473571031
20160513,8.89616044259514
20160516,9.607554304804
20160517,11.8106847800662
20160518,8.79162032664693
20160519,5.83604111049643
20160520,5.23827839893475
20160523,5.10908707239888
20160524,5.74685009335628
20160525,3.94287197457591
20160526,3.73410858060288
20160527,3.64252942375579
20160531,6.65306191478114
20160601,6.00803328393895
20160602,8.18036626866084
20160603,6.32334846917179
20160606,5.2374477509304
20160607,5.71891106513909
20160608,5.78085833872146
20160609,3.87507463579113
20160610,7.41203327665649
20160613,7.97325028429148
20160614,4.36372817908683
20160615,4.54976888860332
20160616,8.70381922629559
20160617,11.7730396118714
20160620,7.76698118632718
20160621,4.19675337221373
20160622,5.77971498693026
20160623,5.66825218756155
20160624,14.5680857728408
20160627,10.8679252097407
20160628,5.0771928782102
20160629,4.40699570154019
20160630,4.94172369585632
20160701,6.47152374086163
20160705,5.24966615279425
20160706,8.09827898235175
20160707,5.58878165548167
20160708,4.704023998196
20160711,6.09620810099417
20160712,11.2523929181832
20160713,11.2587069662871
20160714,5.45859522981614
20160715,5.70945218083543
20160718,9.50881054180364
20160719,6.53519996398518
20160720,3.95458019263644
20160721,4.41980432266145
20160722,5.40221308110632
20160725,8.59738150790152
20160726,6.10002531435993
20160727,5.16298081830494
20160728,9.13465704882052
20160729,7.05630512081122
20160801,8.49608903427198
20160802,5.51964741582032
20160803,4.64554636071587
20160804,9.79107880001148
20160805,3.90252946426078
20160808,4.45359358696876
20160809,4.18724248656577
20160810,4.29184830035939
20160811,3.31899248702312
20160812,2.24152419784851
20160815,2.29644581126518
20160816,2.05176054948394
20160817,4.47223616425353
20160818,3.37512887730571
20160819,2.84999531402581
20160822,5.60279952713665
20160823,2.67605222039937
20160824,4.6133983055003
20160825,3.7499430099615
20160826,4.75869628392848
20160829,4.42048332197688
20160830,4.04731790045505
20160831,3.82349410253834
20160901,3.91510736180105
20160902,2.98672001257907
20160906,10.4259092680738
20160907,3.45019805614149
20160908,3.73791799375137
20160909,8.97031946415443
20160912,8.13191354167091
20160913,6.20049259851115
20160914,6.35905297720462
20160915,8.44387878352983
20160916,5.52819696034803
20160919,7.43494152148149
20160920,2.85508582172384
20160921,7.52455458463971
20160922,5.21990482778208
20160923,3.7931849567937
20160926,6.26253720849157
20160927,6.69363555973602
20160928,6.68576411191892
20160929,9.51012660521516
20160930,4.6639196076538
20161003,6.34691974978836
20161004,7.73658670517607
20161005,5.7031342843812
20161006,4.7061077810345
20161007,4.71224236861397
20161010,3.50198856562762
20161011,6.97104425488048
20161012,5.59143517451558
20161013,7.84266984833328
20161014,5.13988614940995
20161017,5.18913854160889
20161018,5.34831385237185
20161019,3.66539390266037
20161020,9.0225554962553
20161021,4.43398627721346
20161024,8.22553394423957
20161025,6.78138009443188
20161026,7.3813655567881
20161027,8.60725202714436
20161028,10.3677159613999
20161031,8.24239500734996
20161101,15.4751370755217
20161102,10.0617771219442
20161103,9.56311055602873
20161104,7.96731755606961
20161107,8.8630117431841
20161108,9.16495319183899
20161109,11.7915433452835
20161110,38.4708819905858
20161111,10.3970650642518
20161114,20.1454935885951
20161115,12.6942401208696
20161116,9.61234479473419
20161117,5.27883811102591
20161118,7.45392366147038
20161121,6.56308468811907
20161122,8.21798521721774
20161123,6.33043951542908
20161125,5.17363154486214
20161128,6.65928314289456
20161129,5.22326529933684
20161130,10.8779860068245
20161201,9.79529035763077
20161202,8.48205183143451
20161205,10.923980016207
20161206,8.11468080609478
20161207,10.1234428483361
20161208,5.62009940841742
20161209,3.53515300099888
20161212,5.87256227807927
20161213,13.8313195547014
20161214,11.8345159424279
20161215,5.50727027297547
20161216,6.74180612772329
20161219,9.52569658076021
20161220,4.64761142119659
20161221,4.07781398632733
20161222,5.93989526289192
20161223,5.73202459509655
20161227,8.45339828607297
20161228,6.4872080202495
20161229,7.97935156696212
20161230,9.04873110061488
20170103,7.70434364806705
20170104,3.97565288445249
20170105,10.730240261162
20170106,12.6704217245615
20170109,7.3610540809455
20170110,6.25339079174375
20170111,6.50902893182612
20170112,6.39904309020176
20170113,7.34918997187741
20170117,8.44074921797082
20170118,5.35364816372377
20170119,4.53508322498551
20170120,5.60346614438404
20170123,6.77488373616198
20170124,7.03371906811279
20170125,5.58144628385221
20170126,7.65682799500884
20170127,7.30508230430604
20170130,12.610946860173
20170131,5.488700758353
20170201,6.20897251449387
20170202,10.3014473411701
20170203,10.3350534919648
20170206,5.5408009666588
20170207,6.05366034322019
20170208,4.79526265657741
20170209,3.9104396463744
20170210,2.97058897278508
20170213,10.1910537632232
20170214,5.0659597219972
20170215,4.7080457461236
20170216,3.87905705383794
20170217,4.39791318173293
20170221,6.18006881625598
20170222,4.53951755700414
20170223,8.82969738560522
20170224,5.98095689515935
20170227,8.55392383429515
20170228,7.84944543462122
20170301,4.30751592646843
20170302,4.85984839704951
20170303,3.84486640517445
20170306,5.37629421023987
20170307,3.46371788627805
20170308,4.34607996894156
20170309,4.31537876910631
20170310,2.91603299943992
20170313,2.29422397169755
20170314,4.55930195368423
20170315,5.38298724659552
20170316,3.48786296645761
20170317,2.23185891241299
20170320,3.52689046622906
20170321,12.1491614403885
20170322,5.76924316814004
20170323,4.46876900736868
20170324,4.65236573412822
20170327,11.0199691936141
20170328,5.5189466570553
20170329,8.12864475663693
20170330,3.89479340789672
20170331,7.98324950416083
20170403,5.5052424024065
20170404,9.03455591146481
20170405,13.371824237509
20170406,13.3570915748052
20170407,7.34968752036853
20170410,5.09244573721708
20170411,9.6827272415459
20170412,4.75018171918946
20170413,6.36024694010073
20170417,5.58416268946123
20170418,6.29162024928139
20170419,7.89121751501536
20170420,6.49279244954493
20170421,4.30502076015491
20170424,4.4896561041821
20170425,4.77910811729454
20170426,6.02780535800528
20170427,6.71799905372462
20170428,10.2691619846839
20170501,14.4372466329141
20170502,6.42062067735254
20170503,6.74016497329477
20170504,6.4299283490456
20170505,6.54900581008892
20170508,4.9938394950662
20170509,5.68879581702963
20170510,5.75397843050469
20170511,6.83991104171817
20170512,7.01537080365416
20170515,5.22616744932349
20170516,5.90742385442727
20170517,10.1347242831038
20170518,9.84056375334405
20170519,6.53832626605921
20170522,4.50113501432018
20170523,5.75459142652415
20170524,7.45228786769863
20170525,11.1711511743445
20170526,6.93517226463899
20170530,4.21109452097003
20170531,12.8601099056307
20170601,5.37730588446882
20170602,8.00274324849284
20170605,6.64870108673528
20170606,9.61642476526391
20170607,5.48243552940417
20170608,5.42438245884999
20170609,59.7133898158494
20170612,22.8598099744797
20170613,13.5003293508149
20170614,15.5836006954117
20170615,10.4110144347563
20170616,11.9476395854533
20170619,14.0605858580338
20170620,8.84470488561381
20170621,7.09641922012757
20170622,7.18761343874794
20170623,4.82838692348211
20170626,9.10680083806455
20170627,14.2047553544494
20170628,13.9027520640012
20170629,16.3668931136648
20170630,8.64202150242734
20170703,12.0392801483416
20170705,13.0949849933646
20170706,11.368150863763
20170707,5.42930241208678
20170710,9.08555523024427
20170711,9.06941491255044
20170712,6.7058677114583
20170713,7.68804876834582
20170714,5.58148979830226
20170717,7.2997411297686
20170718,10.9346335814693
20170719,6.60956436383981
20170720,9.01327048104335
20170721,10.8305834366389
20170724,9.19767692275564
20170725,7.93619917646484
20170726,3.9017346551402
20170727,27.9211482084029
20170728,22.9655356004057
20170731,11.931512543384
20170801,10.9677584242343
20170802,15.4564298227132
20170803,7.3585310251072
20170804,7.02443387039757
20170807,5.71206030618319
20170808,7.17321238215153
20170809,9.4011123048423
20170810,13.632642808965
20170811,13.057259481532
20170814,6.09258707747719
20170815,5.96993587407705
20170816,9.51873063964637
20170817,6.33700745579431
20170818,7.73316193052364
20170821,11.2990424921901
20170822,5.39509377719442
20170823,5.69476605789408
20170824,12.8313409018367
20170825,7.10961471388002
20170828,7.94217619166118
20170829,11.2628042493421
20170830,7.04307072503076
20170831,4.7147726422856
20170901,4.07847282751174
20170905,10.1569544104996
20170906,8.30838336664134
20170907,4.74527904939276
20170908,8.52219645240185
20170911,5.24026579656894
20170912,6.77525792017932
20170913,11.2728957959565
20170914,7.41712145001368
20170915,8.06380116080147
20170918,14.7965805744922
20170919,6.33612543081889
20170920,9.33655066958954
20170921,5.68068141405234
20170922,7.32254155777164
20170925,10.5344679676075
20170926,11.639459119911
20170927,8.66780449026512
20170928,6.44513120288528
20170929,4.70451021025927
20171002,10.779460015834
20171003,9.82705082392251
20171004,7.01116731732694
20171005,5.16080310685741
20171006,11.7562797101957
20171009,7.99731785315788
20171010,11.6645615744494
20171011,6.04725189251876
20171012,11.5484690000055
20171013,4.2165244922374
20171016,6.16863287188038
20171017,4.70228592809334
20171018,17.3124416583438
20171019,7.69452143062158
20171020,6.22700607896476
20171023,11.9824967586437
20171024,10.0047119524224
20171025,13.0324556166652
20171026,9.26346328914282
20171027,29.5073151473893
20171030,18.9879346127656
20171031,6.52851312034719
20171101,8.97483076508018
20171102,10.8891186700414
20171103,11.8350410959336
20171106,9.73650447285424
20171107,9.62693210785404
20171108,10.2073765423732
20171109,10.0728005065388
20171110,5.67936381877213
20171113,12.3772165688284
20171114,9.46810491094601
20171115,7.47628531739547
20171116,3.76804554686878
20171117,7.88233555322503
20171120,7.70833685186551
20171121,7.57889228334865
20171122,10.234630915192
20171124,9.97969393791826
20171127,15.8455133846988
20171128,10.0166755561418
20171129,29.433632527867
20171130,12.1996856157938
20171201,19.4275639194151
20171204,23.1622593839177
20171205,24.032975452276
20171206,11.2349070336862
20171207,8.76542765252238
20171208,10.2157686082602
20171211,9.13055008287872
20171212,8.81937130019135
20171213,6.83611750231903
20171214,9.13047364326596
20171215,9.93708626331131
20171218,10.0360455713763
20171219,10.16509181712
20171220,7.21037863268961
20171221,8.49758333946666
20171222,4.39389124752018
20171226,11.946163797988
20171227,8.49457227179337
20171228,3.77877723153607
20171229,8.81957600722412
20180102,9.15377374560314
20180103,7.30369038909123
20180104,7.74553808555217
20180105,11.952202433371
20180108,13.8396501202691
20180109,12.7207865880255
20180110,11.1505887894706
20180111,10.1358965090801
20180112,11.8210843254473
20180116,33.1532780210862
20180117,21.7637352020141
20180118,15.204566589012
20180119,9.43276366343846
20180122,11.3732904223245
20180123,12.6230060519517
20180124,35.3062703730917
20180125,13.8996350845242
20180126,14.6074677332945
20180129,22.1938688347765
20180130,26.5922355742738
20180131,16.7850058586398
20180201,41.938162317635
20180202,53.7779879154029
20180205,101.855216821625
20180206,42.5765332559545
20180207,26.552660480671
20180208,34.0163860540269
20180209,84.2659588726151
20180212,34.0240753385597
20180213,19.137995696311
20180214,20.9157208282528
20180215,23.6024543733885
20180216,13.0533375894975
20180220,27.8640935268955
20180221,18.1672027575997
20180222,18.6775403866673
20180223,9.54297345986721
20180226,8.21994347906388
20180227,11.9264545938753
20180228,11.4807920233493
20180301,37.3486273633977
20180302,27.290640518584
20180305,26.6155214051864
20180306,10.0313589570521
20180307,12.3664319283907
20180308,7.01454829631999
20180309,10.694669484811
20180312,13.2381965147096
20180313,22.8988456628074
20180314,10.8466243963181
20180315,11.1520960218613
20180316,14.2733722733805
20180319,26.1211230621813
20180320,19.6393924480105
20180321,19.6605545978412
20180322,18.9754416589622
20180323,27.6886150000477
20180326,39.2956547578271
20180327,48.6208311936503
20180328,50.6519763856177
20180329,61.0835610237102
20180402,38.9467621214431
20180403,43.3813271044052
20180404,31.0423166590804
20180405,23.1575613784524
20180406,35.102926172471
20180409,23.4903680638591
20180410,16.5942177571488
